EmotionType,Emotion,Character,Title,Kaomoji
positive,love,human,Couple,ღ꒡ ᴈ꒡)♡⃛(꒡ε ꒡ღ
positive,love,human,Couple,(●’3)♡(ε`●)
positive,love,human,Couple,(⋆◗̑◡◗̑)⸝♡⃛⸜(◖̑◡◖̑⋆)
positive,love,human,Couple,_(┐「ε:)_❤_(:3 」∠)_
positive,love,human,Couple,(-^3(//O//)>”
positive,love,human,Couple,웃♥유
positive,love,human,Couple,(*-ω-)ω-*)
positive,love,human,Objects of Love,"–,–`–,{@"
positive,love,human,Objects of Love,( ° ᴗ°)~ð (/❛o❛\)
positive,love,human,Objects of Love,˅ɞ♡⃛ʚ˅
positive,love,human,Objects of Love,˖◛⁺⑅♡
positive,love,animal,Animal Love,੯ूᵕ̤ू U॒॒॒॒॒୭ℒℴѵℯ❤
positive,love,bear,Animal Love,(♥ó㉨ò)ﾉ♡
positive,love,bear,Animal Love,Ϛ⃘๑•͡ .̫•๑꒜ℒℴѵℯ❤
positive,love,animal,Animal Love,(≚ᄌ≚)ℒℴѵℯ❤
positive,love,cat,Animal Love,ฅ ̳͒•ˑ̫• ̳͒ฅ♡
positive,love,pig,Animal Love,(͒ ॢ ›⚇‹ ॢ)͒୭♡
positive,love,bear,Animal Love,ʕ͙•̫͑͡•ʔͦʕͮ•̫ͤ͡•ʔ͙
positive,love,animal,Animal Love,* ི•̮͡ુ -ુ ྀෆ⃛* ི-̮͡ू -ू ྀ
positive,love,animal,Animal Love,ˁ̡̡̡∗⁎⃙ ̫⁎⃙ˀ̡̡̡ ̩˳♡⃝
positive,love,animal,Animal Love,♡ॢ₍⸍⸌̣ʷ̣̫⸍̣⸌₎
positive,love,animal,Animal Love,ෆ⃛(ٛ⌯ॢට ɪ ටٛ⌯ॢ)
positive,love,animal,Animal Love,♡͙♡͚₍⸉ॢ⸍͕͈ ˕̫ ⸌͔͈⸊ॢ₎♡͚♡͙
positive,love,bear,Animal Love,(人･㉨･)♡
positive,love,animal,Animal Love,♡ඩ⌔ඩ♡
positive,love,animal,Animal Love,•ू(ᵒ̴̶̷ωᵒ̴̶̷*•ू) ​ )੭ु⁾
positive,love,bird,Animal Love,(•ө•)♡
positive,love,cat,Animal Love,(ฅ’ω’ฅ)​♥
positive,love,bear,Animal Love,ʕ•̫͡•ʔ❤ʕ•̫͡•ʔ
positive,love,human,Complex,(⁎⁍̴̛͂▿⁍̴̛͂⁎)*✲ﾟ*｡⋆♡
positive,love,human,Complex,(♡ᵉ̷͈ัॢωᵉ̷͈ัॢ )‧₊°♡
positive,love,human,Complex,(ી(΄◞ิ౪◟ิ‵)ʃ)♥
positive,love,human,Complex,❤⃛(*ૂ❛ัᴗ❛ั*ૂ)
positive,love,human,Complex,(ෆ❛ัᵌ❛ัෆ)°
positive,love,human,Complex,(⁎ॢ˃᷄ ˙̫̮ ❝͋॓⁎)४ෆ⃛
positive,love,human,Complex,˄̻ ̊σ(˃̴͈◡ुමੈॆ⋆)˄̻ ̊~♡⃛
positive,love,human,Complex,❤(ꈍॢ ⁻̫ ꈍॢ)ʸº
positive,love,human,Complex,(̂⁰̴̶̷ꇵ͒ॢ ⁰̴̶̷ૢෆ)̂⋆̥*̥̥⋆̥
positive,love,human,Complex,ˉ̞̭̭̩(ૃˊ͕◡ु꒩ͩ ृ)❤
positive,love,human,Complex,꒰♡˃̶̤́ ॢ꒳ ॢ˂̶̤̀ ꒱·◌*.♡
positive,love,human,Complex,(♡ˊ͈ ॢ꒳ ॢˋ͈)♪
positive,love,human,Complex,( ′ॢ◡̶͂‵ ॢ )♡*.
positive,love,human,Complex,(ृˊ◡˴⁎৲ु॰∘♡
positive,love,human,Complex,( ๑॔˃ ॢ‧̫˂)ॢ♡̷˚๐
positive,love,human,Complex,(༘ ꒪ั̅ᴗ꒪ั̅ )༘≺ ̎৴〻৲♡
positive,love,human,Complex,♡o｡(๑◕ฺ‿ฺ◕ฺ๑)｡o♡
positive,love,human,Complex,♡( •ॢ◡-ॢ)✧˖° ♡
positive,love,human,Love Hurts,( ＾◡＾)っ✂❤
positive,love,human,Love Hurts,(∿°○°)∿ ︵ ǝʌol
positive,love,human,Love Hurts,♡╰(*ﾟxﾟ​*)╯♡
positive,loce,human,Love Hurts,( ﾟ∀ﾟ)ﾉ【LOVE】
positive,loce,human,Love Hurts,( ﾟ∀ﾟ)ﾉ　　　　　～【LOVE】
positive,loce,human,Love Hurts,Σ(;ﾟ∀ﾟ)ﾉ　　　　　　　　　　　　三【LOVE:;*.’:|
positive,love,human,Words About Love,(⑅ ॣ•͈ᴗ•͈ ॣ)∟ᵒᵛᵉ૫૦∪
positive,love,human,Words About Love,ପ(๑•̀ᴗ-♡ॢ)fෆr yෆu*೨⋆*✩
positive,love,human,Words About Love,٩(๑•◡-๑)۶ⒽⓤⒼ❤
positive,love,human,Words About Love,(๑′ᴗ‵๑)Ｉ Lᵒᵛᵉᵧₒᵤ♥
positive,love,human,Words About Love,♡ℒฺℴฺνℯฺ♡
positive,love,human,Words About Love,꒒ ০ ⌵ ୧ ♡
positive,love,human,Words About Love,꒰♥︎꒱४ᵃʳⁱᵍᵅᵗᵒ꒰´͈ॢદॢˋ͈♡꒱
positive,love,human,Words About Love,࿒ℓ࿆࿆࿆ෆ࿆౮࿆୧࿆♡࿆༝࿆༚࿆༝࿆༚࿆ ࿒
positive,love,human,Words About Love,ॱ॰⋆(˶ॢ‾᷄﹃‾᷅˵ॢ)ӵᵘᵐᵐᵞ♡♡♡
positive,love,human,Words About Love,♡+* Ɗɑɫë*+♡
positive,love,human,Words About Love,♡+:｡.｡❣LﾛVЁ❣｡.｡:+♡
positive,love,human,Words About Love,애❣⃛ღсμтёღ♡(˘ᵋ ˘ )
positive,love,human,Words About Love,(୨୧•͈ᴗ•͈)◞ᵗʱᵃᵑᵏઽ*♡
positive,love,human,Words About Love,(๑ᵉ̷͈◡ॢᵉ̷͈๑)Üfu♡
positive,love,human,Words About Love,⋈˖⁺♡৹⑅♡˪৹⌵ೕ♡৹⑅♡⁺˖⋈
positive,love,human,Words About Love,(ෆ`꒳´ෆ) ˡºᵛᵉ❤⃛
positive,love,human,Words About Love,(๑′ڡ‵๑)۶४४yϋᵐᵐӵ♡॰⋆̥
positive,love,human,Words About Love,˪৹⌵ೕ꒰๑•‧̮ૣ•ૣ๑꒱
positive,love,human,Words About Love,(ෆˊ͈ ु꒳ ूˋ͈ෆ) ˡºᵛᵉ❤⃛
positive,love,human,Words About Love,(ㅅꈍ﹃ꈍ)*gᵒᵒᒄ ᵑⁱgᑋᵗ*(ꈍ﹃ꈍㅅ)♡
positive,love,human,Words About Love,✧˖°(˶‾᷄ ॢ⁻̫ ‾᷅˵ॢ)◌⑅⃝*॰ॱᗪ੨ⅈઽᵘᵏⁱ✧˖°
positive,love,human,Words About Love,(⑅ᵒ̴̶̷᷄ωᵒ̴̶̷᷅⊞ོॢ)fෆr yෆu⋆*⋆✩
positive,love,human,Words About Love,ιоνё(●´Å`)ε`○)снц♪
positive,love,human,Words About Love,Ꮭσνєஐ(๑´ლ`๑)♡
positive,love,human,Words About Love,˻ᵒ♡ͮᵉ⸝⸝⑅
positive,love,human,Words About Love,✨Lᵒᵛᵉᵧₒᵤ
positive,love,human,Words About Love,(๑ˊ͈ ॢꇴ ˋ͈)ᵃʳⁱᵍᵃᵗᵒ〜♡॰ॱ
positive,love,human,Words About Love,ⓛⓞⓥⓔ♡
positive,love,human,Words About Love,˪৹⌵ೕෆ⃛(˃͈ દ ˂͈ )
positive,love,human,Words About Love,Ⓜɨ ʂ ʂ Ⓨσư❤ (◡ε◡ฺ❤)
positive,love,human,Words About Love,ℓօⓥɪɴ’ ϋ*॰¨̮ ♡➳♡ₓₒₓₒ
positive,love,human,Words About Love,ʚ♡⃛ɞLᵒᵛᵉᵧₒᵤʚ♡⃛ɞ(ू•ᴗ•ू❁)
positive,love,human,Words About Love,(ღˇ◡ˇ)♥ℒᵒᵛᵉᵧₒᵤ♥
positive,love,human,Words About Love,ᎥᏝᵒᵛᵉϋෆ*
positive,love,human,Words About Love,꒰๑͒•௰•๑͒꒱ℒℴѵℯ❤
positive,love,human,Words About Love,ℓ ❤ ϚϦοςӧԼձϮϵ❣⃛
positive,love,human,Words About Love,꒰♥︎꒱ઽᵘᵏⁱ♡ৎˊ͈ˣੰૢˋ͈ॢॽ∗｡
positive,love,human,Words About Love,(๑′ᴗ‵๑)Ｉ Lᵒᵛᵉᵧₒᵤ♡
positive,love,human,Words About Love,ℒℴѵℯ*¨*• ♡
positive,love,human,Words About Love,￡ονё Υου…..φ(〃∇〃 ))
positive,love,human,Words About Love,L(*OεV*)E
positive,love,human,Words About Love,ℒℴѵℯℒᎥѵℯ
positive,love,human,Words About Love,(人-ω-)｡o.ﾟ｡*･♡Good Night♡･*｡ﾟo｡(-ω-人)
positive,love,human,Words About Love,*♡೫̥͙*:・ℋɑppყ Ϣәԁԁıɲɠﾟ･:* ೫̥͙♡*
positive,love,human,Words About Love,Gооd Йight(´ε｀*)ιον∈ Υου
positive,love,human,Words About Love,*.･｡ヾ(◍ᄏᴗ))ﾉﾟ+.β੨ყ♡ β੨ყ+.°
positive,love,human,Words About Love,•*ꑄೞᵉᵉ৳～❥˪৹⌵ೕ⋆.∗̥✩⁺˚
positive,love,human,Words About Love,✿*ﾟ¨ﾟ✎･ ✿.｡.:* *.:｡✿*ﾟ¨ﾟ✎･✿.｡.:* ♡LOVE♡LOVE♡ ✿*ﾟ¨ﾟ✎･ ✿.｡.:*
positive,love,human,Words About Love,Ｉ ￡ονё Υου…..φ┃*･ω･*┃
positive,love,human,Words About Love,Ƭ ɧ ձ ƞ Ƙ ʂ❤ (◦˘ З(◦’ںˉ◦) Ȼ ɧ ư ♡
positive,love,human,Giant,☆*✲ﾟ*｡(((´♡‿♡`+)))｡*ﾟ✲*☆
positive,love,human,Giant,(๑•з•)))⋆*♡*⋆ฺ=͟͟͞͞=͟͟͞͞
positive,love,human,Giant,◌⑅⃝●♡⋆♡⃝ ˻˳˯ₑ♡⃝⋆●♡⑅⃝◌
positive,love,human,Giant,♡⑅*ॱ˖•. ·͙*̩̩͙˚̩̥̩̥*̩̩̥͙·̩̩̥͙*̩̩̥͙˚̩̥̩̥*̩̩͙‧͙ .•˖ॱ*⑅♡
positive,love,human,Giant,♡⃛=͟͟͞͞꒰ˇ❝͋ुꈊ❝͋ुˇ꒱⁼³₌₃
positive,love,human,Giant,(*’v`艸)ﾟ+｡.｡+ﾟ’ﾟ+｡.｡+ﾟ☆
positive,love,human,Giant,(◦′ᆺ‵◦) ♬° ✧❥✧¸.•*¨*✧♡✧ ℒℴѵℯ ✧♡✧*¨*•.❥
positive,love,human,Giant,*̥̻̥̻̥͙*̻̥̻̥͙*̥̻̥͙*̻̥͙*̥͙ ꒰ ˆ ॢ꒵ ॢˆ꒱♡꒰•ॢ◞•ॢ *꒱ *̻͙*̥̻͙*̻̥̻͙*̥̻̥̻͙*̻̥̻̥̻͙
positive,love,human,Giant,♡⃛◟( ˊ̱˂˃ˋ̱ )◞⸜₍ ˍ́˱˲ˍ̀ ₎⸝◟( ˊ̱˂˃ˋ̱ )◞♡⃛
positive,love,human,Giant,♡｡ﾟ.(*♡´◡` 人´◡` ♡*)ﾟ♡ °・
positive,love,human,Giant,·̇·̣̇̇·̣̣̇·̣̇̇·̇ •❣•୨୧┈┈┈୨୧•❣• ·̇·̣̇̇·̣̣̇·̣̇̇·̇ •❣•୨୧┈┈┈୨୧•❣•
positive,love,human,Giant,～♥（ﾉ´∀`）ﾉ田　ε=ε=ε=Γ（ｌｌｌ`Д´ｌｌｌ）」
positive,love,human,Giant,゜*☆○o｡..:*･(*´-ω)(ω-`*)･*:..｡o○☆*ﾟ
positive,love,human,Giant,୧(๑❛ั⌔❛ั๑)୨ ॢゕ̎Խ৷ਕ¨ ♡ॢ
positive,triumph and success,human,One Hand Success Fist to the Right,(*•̀ᴗ•́*)و ̑̑
positive,triumph and success,human,One Hand Success Fist to the Right,╭( ･ㅂ･)و ̑̑
positive,triumph and success,human,One Hand Success Fist to the Right,(๑•̀ㅂ•́)و
positive,triumph and success,human,One Hand Success Fist to the Right,(๑˃̵ᴗ˂̵)و
positive,triumph and success,human,One Hand Success Fist to the Right,╭( ･ㅂ･)و
positive,triumph and success,human,One Hand Success Fist to the Right,( •̀ᄇ• ́)ﻭ✧
positive,triumph and success,human,One Hand Success Fist to the Right,(ര̀ᴗര́)و ̑̑
positive,triumph and success,human,One Hand Success Fist to the Right,╭(♡･ㅂ･)و ̑̑
positive,triumph and success,human,One Hand Success Fist to the Right,◝( ′ㅂ`)و ̑̑
positive,triumph and success,human,One Hand Success Fist to the Right,╭( ･ㅂ･)و ̑̑ ＂
positive,triumph and success,human,One Hand Success Fist to the Right,╭( ･ㅂ･)و )))
positive,triumph and success,human,One Hand Success Fist to the Right,╭(๑ ॔ㅂ ਂ ॓)و ̑̑
positive,triumph and success,human,One Hand Success Fist to the Right,( ⁼̴̤̆ ළ̉ ⁼̴̤̆)و ̑̑
positive,triumph and success,human,One Hand Success Fist to the Right,(๑˃̵ᴗ˂̵)و
positive,triumph and success,human,One Hand Success Fist to the Right,(๑•̀ㅂ•́)و✧
positive,triumph and success,human,One Hand Success Fist to the Right,꒰๑͒•̀ुꇵ͒•꒱و ̑̑
positive,triumph and success,human,One Hand Success Fist to the Right,ଘ꒰ ๑ ˃̶ ᴗ ᵒ̴̶̷๑꒱و ̑̑
positive,triumph and success,human,One Hand Success Fist to the Right,(ฅ⁍̴̀◊⁍̴́)و ̑̑
positive,triumph and success,human,One Hand Success Fist to the Right,╭( ･ㅂ･)و ̑̑ ˂ᵒ͜͡ᵏᵎ⁾✩
positive,triumph and success,human,One Hand Success Fist to the Right,(•́⌄•́๑)૭✧
positive,triumph and success,human,One Hand Success Fist to the Right,(•̀ᴗ•́)൬༉
positive,triumph and success,human,One Hand Success Fist to the Right,!(•̀ᴗ•́)و ̑̑
positive,triumph and success,human,One Hand Success Fist to the Right,(•̀o•́)ง
positive,triumph and success,human,One Hand Success Fist to the Left,٩(•̤̀ᵕ•̤́๑)ᵒᵏᵎᵎᵎᵎ
positive,triumph and success,human,One Hand Success Fist to the Left,ೕ(`･୰･´)
positive,triumph and success,human,One Hand Success Fist to the Left,ೕ(･ㅂ･ )
positive,triumph and success,human,One Hand Success Fist to the Left,ೕ(•̀ᴗ•́)
positive,triumph and success,human,One Hand Success Fist to the Left,٩(ര̀ᴗര́)
positive,triumph and success,human,One Hand Success Fist to the Left,ೕ(˃̵ᴗ˂̵ ๑)
positive,triumph and success,human,One Hand Success Fist to the Left,ೕ(•̀ㅂ•́ )
positive,triumph and success,human,One Hand Success Fist to the Left,✧٩(•́⌄•́๑)
positive,triumph and success,human,One Hand Success Fist to the Left,ೕ(⁍̴̀◊⁍̴́ฅ)
positive,triumph and success,human,Two Hand Double Success Fist,٩(｡•ω•｡)و
positive,triumph and success,human,Two Hand Double Success Fist,٩(⸝⸝⸝◕ั ௰ ◕ั⸝⸝⸝ )و
positive,triumph and success,human,Two Hand Double Success Fist,٩(✪ꀾ⍟༶)و
positive,triumph and success,human,Two Hand Double Success Fist,୧( ⁼̴̶̤̀ω⁼̴̶̤́ )૭
positive,triumph and success,human,Two Hand Double Success Fist,٩(˃̶͈̀௰˂̶͈́)و
positive,triumph and success,human,Two Hand Double Success Fist,٩( ‘ω’ )و
positive,triumph and success,human,Two Hand Double Success Fist,٩(｡•ㅅ•｡)و
positive,triumph and success,human,Two Hand Double Success Fist,٩( ´･ш･)و
positive,triumph and success,human,Two Hand Double Success Fist,٩(•̤̀ᵕ•̤́๑)૭✧
positive,triumph and success,human,Two Hand Double Success Fist,ː̗̀٩꒰ꋃ꒱وː̖́
positive,triumph and success,human,Two Hand Double Success Fist,٩(๑❛ワ❛๑)و
positive,triumph and success,human,Two Hand Double Success Fist,(۶•̀ᴗ•́)۶
positive,triumph and success,human,Two Hand Double Success Fist,٩( ᐛ )و
positive,triumph and success,human,Two Hand Double Success Fist,✧٩(•́⌄•́๑)و ✧
positive,triumph and success,human,Two Hand Double Success Fist,ೕ(`･୰･´)و ̑̑
positive,triumph and success,human,Two Hand Double Success Fist,٩(๑•̀ㅂ•́)و
positive,triumph and success,human,Two Hand Double Success Fist,٩(๑˃̵ᴗ˂̵)و
positive,triumph and success,human,Two Hand Double Success Fist,(((ೕ( ･ㅂ･)و )))
positive,triumph and success,human,Two Hand Double Success Fist,٩( ′ㅂ`)و ̑̑
positive,triumph and success,human,Two Hand Double Success Fist,٩(ˊᗜˋ*)و
positive,triumph and success,human,Two Hand Double Success Fist,(و ˃̵ᴗ˂̵)و
positive,triumph and success,human,Two Hand Double Success Fist,(ง ͡ʘ ͜ʖ ͡ʘ)ง
positive,triumph and success,human,Two Hand Double Success Fist,(ง ͠ ͠° ل͜ °)ง
positive,triumph and success,human,Two Hand Double Success Fist,٩(╬ŏ3ŏ)و
positive,triumph and success,human,Two Hand Double Success Fist,✧٩(ˊωˋ*)و✧
positive,triumph and success,human,Two Hand Double Success Fist,٩̋(ˊ•͈ ꇴ •͈ˋ)و
positive,triumph and success,human,Two Hand Double Success Fist,٩( ᐛ )و
positive,triumph and success,human,Super Success,＼\ ٩( ᐛ )و /／
positive,triumph and success,human,Super Success,＼＼\ ٩(๑❛ワ❛๑)و //／／
positive,triumph and success,human,Super Success,＼＼\(۶•̀ᴗ•́)۶//／／
positive,triumph and success,human,Super Success,\ \ \٩( ′ㅂ`)و ̑̑/ / /
positive,triumph and success,human,Super Success,＼＼\└(‘ω’)┘//／／
positive,triumph and success,human,Super Success,\ \ \\٩(｡•ω•｡)و // / /
positive,triumph and success,human,Super Success,\\\٩(✪ꀾ⍟༶)و///
positive,triumph and success,human,Super Success,＼＼\\୧( ⁼̴̶̤̀ω⁼̴̶̤́ )૭ //／／
positive,triumph and success,human,Super Success,＼＼\\٩(˃̶͈̀௰˂̶͈́)و //／／
positive,triumph and success,human,Super Success,\\\٩( ‘ω’ )و///
positive,triumph and success,human,Super Success,\ \ \٩(｡•ㅅ•｡)و/ / /
positive,triumph and success,human,Super Success,\ \ \\٩( ´･ш･)و// / /
positive,triumph and success,human,Super Success,\\\٩(•́⌄•́๑)و////
positive,triumph and success,human,Super Success,\\\\\ೕ(`･୰･´)و/////
positive,triumph and success,human,Super Success,＼＼\٩(๑•̀ㅂ•́)و//／／
positive,triumph and success,human,Super Success,\ \ \٩(๑˃̵ᴗ˂̵)و/ / /
positive,triumph and success,human,Super Success,\ \ \ೕ( ･ㅂ･)و / / /
positive,triumph and success,human,Super Success,✧*｡٩(ˊᗜˋ*)و✧*｡
positive,triumph and success,human,Super Success,¡¡¡( •̀ ᴗ •́ )و!!!
positive,triumph and success,human,Super Success,＼＼\\ ⱶ˝୧(๑ ⁼̴̀ᐜ⁼̴́๑)૭兯 //／／
neutral,confused,human,Head Scratching,(・_・ヾ
neutral,confused,human,Head Scratching,｢(ﾟﾍﾟ)
neutral,confused,human,Head Scratching,(・・。)ゞ
neutral,confused,human,Head Scratching,(｀_´)ゞ
neutral,confused,human,Head Scratching,(´−｀) ﾝｰ
neutral,confused,human,Head Scratching,｡(*^▽^*)ゞ
neutral,confused,human,Head Scratching,(^^ゞ
neutral,confused,human,Head Scratching,(^～^;)ゞ
neutral,confused,human,Head Scratching,(￣(エ)￣)ゞ
neutral,confused,human,Head Scratching,(-_-)ゞ゛
neutral,confused,human,Head Scratching,(＃⌒∇⌒＃)ゞ
neutral,confused,human,Head Scratching,(⌒▽⌒)ゞ
neutral,confused,human,Head Scratching,(●´ω｀●)ゞ
neutral,confused,human,Head Scratching,〈(゜。゜)
neutral,confused,human,Head Scratching,「(°ヘ°)
neutral,confused,human,Head Scratching,く（＾_・）ゝ
neutral,confused,human,Head Scratching,σ(´し_｀〃)ゞ
neutral,confused,human,Head Scratching,δ(´д｀; )
neutral,confused,human,Head Scratching,↷( ó╻ò)
neutral,confused,human,Head Scratching,(≖ლ≖๑ )ﾌ
neutral,confused,human,Head Scratching,(;＾◇＾;)ゝ
neutral,confused,human,Head Scratching,(・∧‐)ゞ
neutral,confused,human,Head Scratching,ଽ (৺ੋ ௦ ৺ੋ )৴
neutral,confused,human,Head Scratching,( ;-(ｴ)-)ゞ
neutral,confused,human,Head Scratching,(；´д｀)ゞ
neutral,confused,human,Head Scratching,(≧д≦ヾ)
neutral,confused,human,Head Scratching,｢(ﾟ<ﾟ)ﾞ??
neutral,confused,human,Head Scratching,?(ﾉ)・´ω・(ヾ)
neutral,confused,human,Head Scratching,/(@ﾟﾍﾟ@)
neutral,confused,human,Head Scratching,℃ↂ_ↂ
neutral,confused,human,Head Scraching With a ∑,Σ(-᷅_-᷄๑)
neutral,confused,human,Head Scraching With a ∑,∑(⌒◇⌒；)
neutral,confused,human,Head Scraching With a ∑,Σ(･ิ¬･ิ)
neutral,confused,human,Head Scraching With a ∑,Σ(`‐ｪ‐´)
neutral,confused,human,Head Scraching With a ∑,∑(´ﾟωﾟ｀*)
neutral,confused,human,Blank Look,(•ิ_•ิ)?
neutral,confused,human,Blank Look,(?・・)σ
neutral,confused,human,Blank Look,(´･_･`)
neutral,confused,human,Blank Look,(‘◇’)?
neutral,confused,human,Blank Look,(゜-゜)
neutral,confused,human,Blank Look,( ・◇・)？
neutral,confused,human,Blank Look,(゜。゜)
neutral,confused,human,Blank Look,(◎_◎;)
neutral,confused,human,Blank Look,(◎-◎；)
neutral,confused,human,Blank Look,(●__●)
neutral,confused,human,Blank Look,(☉_☉)
neutral,confused,human,Blank Look,(ﾟｰﾟ;)
neutral,confused,human,Blank Look,【・_・?】
neutral,confused,human,Blank Look,【・ヘ・?】
neutral,confused,human,Blank Look,c( O.O )ɔ
neutral,confused,human,Blank Look,ఠ_ఠ
neutral,confused,human,Blank Look,(๑ ́ᄇ`๑)
neutral,confused,human,Blank Look,੨੨(´･･`)
neutral,confused,human,Blank Look,(꒪ȏ꒪)ｴｯ?
neutral,confused,human,Blank Look,(ﾒ・ん・)？
neutral,confused,human,Blank Look,(o*｡_｡)o
neutral,confused,human,Blank Look,ॽ̥(૦்૦)ˀ̣
neutral,confused,human,Blank Look,ɾ◉⊆◉ɹ
neutral,confused,human,Blank Look,(・・？)
neutral,confused,human,Blank Look,(o゜ー゜o)??
neutral,confused,human,Blank Look,(ﾟヘﾟ)？
neutral,confused,human,Blank Look,（・∩・）？
neutral,confused,human,Blank Look,??r(･x･｡)???
neutral,confused,human,Blank Look,: ◉ ∧ ◉ : ╏
neutral,confused,human,Blank Look,σ(゜◆゜;)
neutral,confused,human,Blank Look,(;゜◆゜)σ
neutral,confused,human,Blank Look,( ゜Д゜；)！？
neutral,confused,human,Blank Look,(｡・ω・｡)?
neutral,confused,human,Blank Look,(｀◎△◎)!?
neutral,confused,human,Blank Look,(ﾟ▽ﾟ｀*)?
neutral,confused,human,Blank Look,（＊｀〇Д〇）？
neutral,confused,human,Blank Look,(*OчO*)
neutral,confused,human,Blank Look,（*・∧・*）?
neutral,confused,human,Blank Look,(*。0 – 0。*)？
neutral,confused,human,Blank Look,（●´・×・｀●）？
neutral,confused,human,Blank Look,?(ο´･д･)??
neutral,confused,human,Blank Look,(⊙＿⊙’)
neutral,confused,human,Raised Arms or Shrug,٩(͡๏̯͡๏)۶
neutral,confused,human,Raised Arms or Shrug,(」・ω・)」
neutral,confused,human,Raised Arms or Shrug,(」゜ロ゜)」
neutral,confused,human,Raised Arms or Shrug,(」ﾟヘﾟ)」
neutral,confused,human,Raised Arms or Shrug,(」ﾟﾛﾟ)｣
neutral,confused,human,Raised Arms or Shrug,(❀｣╹□╹)｣*･
neutral,confused,human,Raised Arms or Shrug,(」๏้♓๏้)」
neutral,confused,human,Raised Arms or Shrug,ι(´Д`ι)
neutral,confused,human,Raised Arms or Shrug,( ｣｡╹o╹｡)｣
neutral,confused,human,Raised Arms or Shrug,ƪ(•̃͡•̃͡ ƪ
neutral,confused,human,Raised Arms or Shrug,(」｡≧□≦)」
neutral,confused,human,Raised Arms or Shrug,(」ﾟДﾟ)」
neutral,confused,human,Raised Arms or Shrug,(」°ロ°)」
neutral,confused,human,Raised Arms or Shrug,ʅฺ(・ω・。)ʃฺ？？
neutral,confused,human,Raised Arms or Shrug,(。「´-ω・)ﾝ？
neutral,confused,human,Raised Arms or Shrug,(*「･ω･)ﾝ？
neutral,confused,human,Raised Hands,(屮゜Д゜)屮
neutral,confused,human,Raised Hands,щ(゜ロ゜щ)
neutral,confused,human,Raised Hands,щ(ºДºщ)
neutral,confused,human,Raised Hands,ლ(ಠ_ಠლ)
neutral,confused,human,Raised Hands,(ლಠ益ಠ)ლ
neutral,confused,human,Raised Hands,ლ(ٱ٥ٱლ)
neutral,confused,human,Raised Hands,щ(ﾟдﾟщ)
neutral,confused,human,Raised Hands,ლ(｡-﹏-｡ ლ)
neutral,confused,human,Raised Hands,ლ(∘◕‵ƹ′◕ლ)
neutral,confused,human,Raised Hands,꜡( ˃ ﹆̬ ˂꜡)
neutral,confused,human,Raised Hands,ლ(;; ิ益 ิ;‘ლ)
neutral,confused,human,Raised Hands,Щ(º̩̩́Дº̩̩̀щ)
neutral,confused,human,Raised Hands,ლ(́⚈人⚈‵ლ)
neutral,confused,human,Raised Hands,щ(▼ﾛ▼щ)
neutral,confused,human,Raised Hands,щ(´Д｀щ)
neutral,confused,human,Raised Hands,щ(｀D´#щ)
neutral,confused,human,Raised Hands,щ(ﾟﾛﾟщ)
neutral,confused,human,Raised Hands,Щ(◣д◢)艸
neutral,confused,human,Raised Hands,ლ(ಠ_ಠ ლ）
neutral,confused,human,Raised Hands,ლ(´Д`ლ)
neutral,confused,human,Raised Hands,ლ(ಥ Д ಥ )ლ
neutral,confused,human,Raised Hands,щ(ಥдಥщ)
neutral,confused,human,Quizzical,ಠ_ರೃ
neutral,confused,human,Quizzical,( •᷄ὤ•᷅)？
neutral,confused,human,Quizzical,(⊙_◎)
neutral,confused,human,Quizzical,(⊙_☉)
neutral,confused,human,Quizzical,(⊙.☉)7
neutral,confused,human,Quizzical,⁀⊙﹏☉⁀
neutral,confused,human,Quizzical,●.◉
neutral,confused,human,Quizzical,(｡☉︵ ಠ╬)
neutral,confused,human,Quizzical,(๑•̌.•̑๑)ˀ̣ˀ̣
neutral,confused,human,Quizzical,ʕ•ૅૄ•ʔ
neutral,confused,human,Quizzical,(๑•ૅૄ•๑)
neutral,confused,human,Quizzical,| ͠° ▃ °͠ |
neutral,confused,human,Quizzical,( -_・)?
neutral,confused,human,Quizzical,▐ ˵ ͠° (oo) °͠ ˵ ▐
neutral,confused,human,General Confusion,(。ヘ°)
